Exit_Time,Cumulative,Daily_Return,Cumulative_Max,Drawdown
2021-01-11,100564.757285,0.0,100564.757285,0.0
2021-01-12,100564.757285,0.0,100564.757285,0.0
2021-01-13,100564.757285,0.0,100564.757285,0.0
2021-01-14,100564.757285,0.0,100564.757285,0.0
2021-01-15,100564.757285,0.0,100564.757285,0.0
2021-01-16,99133.04312,-0.0142367386314326,100564.757285,-0.0142367386314326
2021-01-17,99133.04312,0.0,100564.757285,-0.0142367386314326
2021-01-18,99133.04312,0.0,100564.757285,-0.0142367386314326
2021-01-19,99133.04312,0.0,100564.757285,-0.0142367386314326
2021-01-20,99102.86488000001,-0.00030442160404042795,100564.757285,-0.014536826264662461
2021-01-21,99102.86488000001,0.0,100564.757285,-0.014536826264662461
2021-01-22,99102.86488000001,0.0,100564.757285,-0.014536826264662461
2021-01-23,98463.72171000001,-0.00644929055051946,100564.757285,-0.020892364598918745
2021-01-24,98463.72171000001,0.0,100564.757285,-0.020892364598918745
2021-01-25,98463.72171000001,0.0,100564.757285,-0.020892364598918745
2021-01-26,98345.07487000001,-0.0012049802499792817,100564.757285,-0.022072169962180865
